driverId,week,hours-logged,miles-logged
41,1,70,3800
88,42,71,3100
87,34,71,2200
82,19,59,2100
85,39,78,3300
43,26,60,700
11,11,61,1200
23,46,57,2900
95,17,61,700
70,7,76,3600
19,40,56,800
104,48,77,900
25,52,53,3500
89,39,71,2400
71,4,73,1200
54,40,60,1500
93,18,80,200
43,7,64,1700
87,8,61,1000
26,45,58,3900
19,7,66,2300
51,5,75,2000
69,10,57,4000
55,10,51,200
93,22,59,3700
92,34,78,2500
99,18,59,100
100,23,55,1400
83,50,63,3500
65,28,74,1200
54,16,65,3900
41,40,75,1600
100,44,52,3600
68,23,72,4000
100,1,52,1000
29,10,58,1000
55,16,65,3700
49,3,59,1300
95,28,67,500
82,40,68,3500
31,36,58,500
71,43,67,1500
94,38,58,3300
103,34,60,300
52,20,57,1100
38,25,53,1800
64,18,64,500
85,17,64,3600
65,33,59,300
51,24,74,1000
88,45,57,2000
21,33,77,1700
82,50,77,3500
23,14,63,2600
68,5,61,2800
81,28,65,200
104,33,70,1900
35,42,77,2500
97,16,68,900
98,38,68,2200
64,41,74,3600
34,19,67,2700
42,5,55,300
51,31,73,300
102,9,54,3500
52,29,55,400
27,35,63,1300
12,32,53,600
29,14,65,4000
46,37,68,300
24,6,67,1500
103,14,72,1200
17,32,53,3600
13,41,53,1500
13,17,58,3200
86,5,60,2800
27,12,53,1800
60,29,56,2400
84,14,77,3200
70,28,60,2700
98,28,70,2700
48,7,75,1800
36,6,53,4000
61,4,79,2500
25,35,63,1700
37,1,76,1500
56,31,71,3500
37,23,73,500
16,34,79,3100
51,32,67,2100
95,23,55,100
62,27,56,1900
21,41,69,1200
81,11,67,3900
46,39,68,3600
16,28,62,3600
99,8,80,1300
38,3,56,2000
19,22,76,1900
24,22,69,300
93,45,50,1100
86,26,58,3500
82,10,79,1900
105,8,56,2100
76,42,79,600
55,27,51,2400
88,24,63,1500
29,52,63,2000
85,14,80,2100
41,26,79,500
48,5,56,200
104,38,63,800
35,47,61,3800
48,26,71,1400
32,6,73,2700
32,13,50,3700
18,24,78,400
36,23,52,3300
83,33,55,1500
53,37,58,2000
33,8,58,2200
73,23,63,1700
85,50,51,3900
46,16,60,3600
60,6,53,2900
50,29,54,2100
91,20,60,100
91,48,58,0
84,44,79,2900
46,29,74,300
22,3,61,400
96,19,69,3300
31,3,75,3900
84,31,68,3100
74,24,71,1700
64,45,57,3000
94,17,65,1700
10,1,57,3200
58,4,56,2200
85,29,72,2800
44,9,71,2400
36,6,72,3800
71,47,74,1100
47,37,75,3500
99,36,67,3300
40,12,60,2400
54,32,58,3800
56,42,65,400
41,6,57,200
67,37,51,3600
17,40,57,600
32,20,50,3200
50,34,62,2200
104,29,66,1300
43,48,74,700
80,13,75,3800
62,48,65,4000
70,23,63,2000
14,18,65,1600
27,41,78,2300
12,23,56,1800
49,25,52,1200
68,43,59,1300
36,39,66,2900
50,47,63,900
99,35,56,3600
76,1,56,3900
93,2,68,3600
90,39,56,1100
97,24,75,1900
73,47,80,3900
53,47,63,2300
40,43,72,900
83,27,57,3000
39,28,72,2200
15,3,61,3700
21,32,60,1700
100,47,80,2400
40,22,51,900
89,5,69,0
93,16,68,2100
103,2,51,3100
69,33,70,100
19,31,78,2300
64,38,65,2400
24,1,74,0
62,3,74,500
42,3,72,1900
20,16,71,1400
79,7,67,4000
108,2,74,4000
92,44,68,2200
43,49,68,1600
40,2,75,2000
92,35,66,1600
18,3,55,500
69,23,61,2800
93,17,73,3000
107,16,61,400
31,27,57,3200
26,18,72,1900
60,19,58,2400
60,19,62,800
69,52,70,4000
81,42,52,1100
39,3,69,200
43,19,61,3000
80,18,71,400
77,7,50,1300
105,38,71,1800
88,52,66,2100
92,52,60,1000
52,38,55,900
57,32,59,1400
91,19,77,1300
47,7,52,400
40,38,80,800
13,16,67,300
10,28,61,1900
39,13,52,3600
41,25,73,1400
56,7,69,2100
36,4,67,2800
26,21,62,600
23,38,64,1100
99,40,69,2000
93,36,77,200
108,42,80,900
54,44,74,2100
104,6,69,3900
64,21,76,2200
79,49,80,3900
10,12,55,500
85,20,72,100
26,46,64,2900
18,15,63,1300
49,4,63,400
21,50,52,500
57,10,60,300
49,31,77,3400
102,1,78,1900
101,23,75,0
75,30,51,3700
91,48,73,200
27,14,69,2300
68,33,54,3200
87,49,55,1500
90,38,61,1300
34,17,50,1500
42,26,63,100
71,49,62,700
25,29,65,1100
36,4,61,700
67,32,57,2600
106,35,77,300
71,7,68,2400
75,40,57,1800
22,35,59,3400
39,23,67,2200
68,39,77,100
46,45,50,3800
58,2,50,2100
30,27,50,300
95,47,57,4000
104,20,56,2100
29,44,77,1800
40,33,77,700
32,39,60,1500
14,21,53,3800
102,18,78,3500
19,44,73,2200
98,10,54,2200
108,47,78,800
44,49,71,2300
94,42,69,3900
14,9,55,1200
34,11,68,1600
32,1,76,3900
30,16,70,3100
76,4,71,500
11,15,57,3800
42,28,56,500
99,14,58,1100
26,12,76,3600
43,41,64,2600
40,10,75,500
78,47,50,3300
53,25,55,1400
102,21,77,2000
102,21,80,200
12,34,75,2400
62,4,54,1200
90,28,68,1000
89,20,68,900
77,33,73,2300
108,50,80,3100
102,43,56,300
72,14,56,3500
104,42,55,2700
32,3,61,300
75,3,60,2300
45,39,66,100
88,47,50,1000
74,21,52,900
94,43,55,2300
36,8,53,600
42,11,54,700
35,47,79,1600
52,31,53,2500
58,33,79,3300
102,46,57,2500
84,6,70,3600
21,27,67,600
49,45,72,1200
73,36,75,2000
90,49,77,2900
65,15,68,3800
67,10,74,3000
31,32,61,1000
96,8,71,3500
69,3,76,1100
93,41,68,0
11,3,54,3300
105,52,54,1400
44,6,64,2100
20,20,52,2300
95,38,71,2700
101,8,53,1500
63,6,78,1600
83,8,53,1800
81,36,52,2700
45,32,55,1600
96,39,79,300
28,32,75,500
58,27,51,4000
44,40,50,3000
41,40,51,1700
48,41,74,900
58,36,70,600
106,14,60,900
27,1,55,2900
22,31,54,2000
18,49,55,3700
15,14,60,800
99,4,74,0
108,15,73,3700
93,1,52,0
20,31,67,1600
28,44,50,3100
88,17,55,1800
62,2,64,500
33,6,56,2000
44,47,54,2700
68,31,61,1800
45,10,69,2300
87,14,72,800
64,9,77,1600
103,29,61,3400
67,32,62,3200
24,31,50,3300
10,44,51,3300
14,21,60,400
51,44,73,2600
37,22,73,3600
45,3,67,400
56,24,61,1400
45,5,71,1000
81,33,63,3600
54,17,59,700
45,20,68,2700
37,52,60,3500
107,18,78,300
75,5,61,1400
100,11,80,600
20,47,72,800
46,22,57,1600
18,14,79,2000
92,1,68,1300
51,45,70,3000
50,13,61,200
10,43,77,2200
13,32,59,2900
40,15,60,2900
28,16,70,2100
13,12,54,600
84,4,62,2100
103,34,57,1300
43,23,55,1800
74,34,69,2100
84,51,71,1700
103,8,68,0
16,48,50,3100
83,35,78,1600
107,41,53,1000
21,18,69,1900
99,4,76,3000
66,42,59,600
57,27,51,1800
36,16,58,1000
10,10,80,1300
100,46,53,2400
74,42,75,1400
78,32,55,3200
36,23,76,4000
63,7,76,1400
30,44,53,300
83,37,61,3600
39,31,62,3700
16,19,74,4000
99,8,51,100
52,38,76,1800
97,47,75,1200
46,32,58,2400
26,8,72,800
63,17,78,2200
104,46,80,2200
83,46,72,800
81,24,66,3700
65,23,69,3200
99,14,72,2100
77,15,63,1900
64,28,72,1400
67,15,60,200
73,50,66,1500
99,27,66,3200
82,28,53,3800
18,40,63,2600
85,50,65,700
51,9,50,400
51,30,79,1200
10,52,60,2200
35,31,55,3000
93,12,58,2700
46,45,61,2700
12,42,53,2700
32,39,59,3100
34,23,50,2900
12,50,58,1500
18,51,61,2400
12,1,59,3200
58,40,50,3800
101,12,58,2600
22,39,70,3000
96,23,55,3100
97,13,75,2800
81,42,78,100
21,39,78,900
95,1,61,3200
64,38,75,800
90,31,69,1400
80,37,74,600
101,12,56,1500
30,23,70,900
82,39,63,1700
87,22,71,3700
54,6,69,3800
109,50,68,3300
49,41,59,1600
65,44,74,0
99,21,69,2300
108,25,52,1900
58,24,75,3300
41,30,64,700
79,14,74,4000
97,46,70,2300
41,18,54,1600
101,41,61,1500
35,43,65,600
69,12,56,300
108,12,53,3500
44,15,66,1500
12,30,74,3300
12,17,72,900
23,51,52,1600
11,52,52,2100
12,20,58,3000
58,11,55,3600
33,49,56,2600
55,5,57,3700
66,23,73,900
62,21,66,3900
24,21,55,200
17,45,64,2600
64,51,51,2300
67,38,71,1900
27,46,68,3200
92,46,59,1600
26,28,70,3300
26,31,60,1700
30,7,54,1600
19,29,54,300
76,27,50,1000
100,29,71,1600
61,13,56,3200
30,26,65,1300
77,52,53,3200
60,4,62,2800
56,51,51,1000
23,5,73,2100
101,10,67,1800
92,17,76,3800
86,3,80,3300
71,38,57,2100
17,31,62,3900
32,30,79,2500
15,20,60,3700
98,51,58,1700
65,11,59,200
28,20,51,3500
40,6,68,600
73,2,78,1100
22,14,64,2500
51,44,78,900
64,22,77,3700
102,26,60,2500
90,15,77,800
90,14,73,1100
36,1,60,1400
46,5,67,2300
14,47,76,3700
27,46,52,2600
97,39,58,1400
41,8,69,2200
87,3,68,3700
65,27,78,3200
21,30,53,2600
20,22,59,3300
78,10,66,400
21,38,57,200
17,38,68,200
64,18,78,2700
48,25,70,1800
40,3,65,3000
108,42,50,3500
36,20,80,2200
18,24,80,1800
